Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,consumption
2017-05-28 18:15:00,26.36,47.2,0.077,277.5,282.4,23465.01548
2017-05-28 18:30:00,26.265,47.17,0.0765,231.64999999999998,236.7,24269.349844999997
2017-05-28 18:45:00,26.12,47.67,0.077,186.2,190.5,25103.40557
2017-05-28 19:00:00,25.740000000000002,49.8,0.078,142.3,145.5,26368.421055
2017-05-28 19:15:00,25.27,51.57,0.077,106.7,108.8,27347.36842
2017-05-28 19:30:00,24.96,52.405,0.0755,72.735,72.94999999999999,25658.82353
2017-05-28 19:45:00,24.65,53.6,0.078,39.34,37.76,25147.98762
2017-05-28 20:00:00,24.345,54.42,0.0775,18.27,16.4,25409.90712
2017-05-28 20:15:00,24.08,55.24,0.078,6.203,5.366,25905.88235
2017-05-28 20:30:00,23.795,56.105000000000004,0.0785,1.461,1.2469999999999999,25855.727555
2017-05-28 20:45:00,23.57,57.41,0.078,0.161,0.122,25760.99071
2017-05-28 21:00:00,23.439999999999998,58.125,0.0785,0.082,0.07400000000000001,25551.083590000002
2017-05-28 21:15:00,23.35,58.24,0.076,0.055,0.067,25084.82972
2017-05-28 21:30:00,23.305,58.325,0.078,0.0875,0.0985,24705.882355
2017-05-28 21:45:00,23.27,58.41,0.078,0.099,0.096,24932.50774
2017-05-28 22:00:00,23.15,58.705,0.0785,0.07500000000000001,0.0725,25469.349844999997
2017-05-28 22:15:00,23.23,58.77,0.078,0.091,0.093,26188.23529
2017-05-28 22:30:00,22.95,59.724999999999994,0.079,0.0805,0.089,25794.427245
2017-05-28 22:45:00,22.79,60.41,0.08,0.048,0.1,25430.34056
2017-05-28 23:00:00,22.68,60.525,0.0795,0.0765,0.0795,24605.57276
2017-05-28 23:15:00,22.68,60.44,0.08,0.073,0.082,24334.36533
2017-05-28 23:30:00,22.604999999999997,60.405,0.0795,0.095,0.089,23593.188855
2017-05-28 23:45:00,22.53,60.17,0.08,0.073,0.07,23349.8452
2017-05-29 0:00:00,22.4,60.125,0.078,0.062,0.10750000000000001,22630.959755
2017-05-29 0:15:00,22.29,60.21,0.079,0.102,0.104,22502.78638
2017-05-29 0:30:00,22.060000000000002,60.86,0.077,0.053000000000000005,0.1225,21787.6161
2017-05-29 0:45:00,22.03,60.81,0.076,0.091,0.093,21551.70279
2017-05-29 1:00:00,22.09,60.31,0.077,0.07100000000000001,0.113,21356.656345
2017-05-29 1:15:00,22.17,59.47,0.078,0.08,0.111,21195.04644
2017-05-29 1:30:00,22.145,59.325,0.08,0.077,0.0945,21193.188855
2017-05-29 1:45:00,21.96,59.77,0.078,0.066,0.119,21637.1517
2017-05-29 2:00:00,21.105,63.03999999999999,0.077,0.062,0.11699999999999999,22077.399385
2017-05-29 2:15:00,20.7,64.08,0.08,0.073,0.107,22350.4644
2017-05-29 2:30:00,20.58,64.375,0.0805,0.075,0.1405,22025.387000000002
2017-05-29 2:45:00,20.54,65.04,0.075,0.059,0.145,21484.82972
2017-05-29 3:00:00,21.060000000000002,63.625,0.0795,0.055,0.08349999999999999,20990.712075
2017-05-29 3:15:00,21.27,61.51,0.078,0.069,0.085,19972.75542
2017-05-29 3:30:00,21.08,61.59,0.0785,0.0605,0.078,18497.832815
2017-05-29 3:45:00,20.58,63.78,0.076,0.073,0.089,17732.50774
2017-05-29 4:00:00,20.29,64.36,0.079,0.07150000000000001,0.0925,16721.981424999998
2017-05-29 4:15:00,19.84,65.78,0.077,0.08,0.093,16086.68731
2017-05-29 4:30:00,19.36,67.83,0.0775,0.0535,0.0905,15356.656350000001
2017-05-29 4:45:00,19.0,69.48,0.077,0.069,0.115,14463.15789
2017-05-29 5:00:00,19.005000000000003,69.83500000000001,0.077,0.046,0.10200000000000001,13792.569660000001
2017-05-29 5:15:00,19.07,69.82,0.075,0.055,0.13,13415.47988
2017-05-29 5:30:00,19.1,70.225,0.075,0.117,0.1725,13125.696595
2017-05-29 5:45:00,19.35,70.2,0.076,0.925,0.76,12828.48297
2017-05-29 6:00:00,19.29,70.205,0.0755,5.731,4.962,13344.89164
2017-05-29 6:15:00,19.11,71.2,0.076,18.39,15.19,13616.09907
2017-05-29 6:30:00,19.259999999999998,71.45,0.078,50.705,40.765,13591.950465000002
2017-05-29 6:45:00,19.39,71.6,0.077,90.6,83.5,13619.81424
2017-05-29 7:00:00,19.445,72.35,0.077,132.4,123.35000000000001,13995.04644
2017-05-29 7:15:00,19.64,72.6,0.076,177.6,167.1,14221.67183
2017-05-29 7:30:00,19.86,71.85,0.0775,225.1,213.55,14645.201235
2017-05-29 7:45:00,20.14,70.6,0.075,273.6,261.8,15128.17337
2017-05-29 8:00:00,20.465,70.075,0.077,323.0,311.25,15735.603715000001
2017-05-29 8:15:00,20.83,69.35,0.077,372.0,360.7,16082.97214
2017-05-29 8:30:00,21.305,68.32,0.077,419.45000000000005,408.55,16528.792569999998
2017-05-29 8:45:00,21.78,67.02,0.073,467.7,457.7,17312.6935
2017-05-29 9:00:00,22.295,65.935,0.075,512.1,502.75,17587.6161
2017-05-29 9:15:00,22.84,62.92,0.077,556.6,548.6,18078.01858
2017-05-29 9:30:00,23.244999999999997,60.965,0.077,598.8,592.15,18416.099075
2017-05-29 9:45:00,23.78,60.28,0.076,639.9,635.7,18802.47678
2017-05-29 10:00:00,24.22,57.790000000000006,0.0815,678.2,675.5999999999999,19129.411764999997
2017-05-29 10:15:00,24.77,56.38,0.08,710.0,693.7,19541.79567
2017-05-29 10:30:00,25.645,53.425,0.083,742.5,584.75,19747.987615
2017-05-29 10:45:00,26.34,49.77,0.081,769.0,309.2,20247.67802
2017-05-29 11:00:00,26.07,52.095,0.0735,792.0,120.75,20570.897835
2017-05-29 11:15:00,25.3,54.24,0.069,819.0,82.6,20455.72755
2017-05-29 11:30:00,25.634999999999998,54.025,0.07050000000000001,835.5,82.75,19593.80805
2017-05-29 11:45:00,25.89,53.41,0.069,852.0,82.5,19530.65015
2017-05-29 12:00:00,26.265,52.375,0.072,865.0,83.45,19705.263160000002
2017-05-29 12:15:00,26.84,50.47,0.07,871.0,86.4,20262.5387
2017-05-29 12:30:00,27.33,49.17,0.07100000000000001,879.5,86.6,20097.213620000002
2017-05-29 12:45:00,27.64,47.87,0.068,883.0,87.0,20229.10217
2017-05-29 13:00:00,27.88,48.355000000000004,0.068,884.0,85.75,20299.6904
2017-05-29 13:15:00,27.26,50.68,0.069,888.0,82.6,20032.19814
2017-05-29 13:30:00,26.9,51.17,0.0675,882.5,80.25,20266.25387
2017-05-29 13:45:00,26.68,52.37,0.068,879.0,79.4,20195.66563
2017-05-29 14:00:00,26.94,52.34,0.0685,863.5,82.9,20814.241485
2017-05-29 14:15:00,27.29,51.64,0.071,847.0,86.8,22112.6935
2017-05-29 14:30:00,26.855,52.47,0.068,827.5,89.75,22211.14551
2017-05-29 14:45:00,27.12,51.74,0.07,808.0,88.3,22075.5418
2017-05-29 15:00:00,27.35,50.085,0.0685,779.0,91.45,21874.9226
2017-05-29 15:15:00,27.64,49.94,0.068,751.0,93.7,21796.90402
2017-05-29 15:30:00,27.375,50.285,0.0695,726.0,91.55000000000001,21683.59133
2017-05-29 15:45:00,27.41,49.5,0.067,699.3,89.4,21670.58824
2017-05-29 16:00:00,27.415,49.27,0.0685,668.55,85.5,21887.925694999998
2017-05-29 16:15:00,27.45,48.93,0.068,634.1,83.5,21785.75851
2017-05-29 16:30:00,27.505000000000003,48.18,4.3975,595.8,83.75,21763.467495
2017-05-29 16:45:00,27.82,48.33,4.918,552.8,81.0,21796.90402
2017-05-29 17:00:00,27.735,47.26,4.9254999999999995,513.5,77.3,21557.27554
2017-05-29 17:15:00,28.21,45.9,4.921,471.3,80.5,21588.85449
2017-05-29 17:30:00,28.1,46.364999999999995,4.921,421.7,163.4,21800.619195
2017-05-29 17:45:00,27.93,46.86,4.925,369.8,324.6,21986.37771
2017-05-29 18:00:00,27.665,47.715,4.925000000000001,310.8,318.6,22943.034055
2017-05-29 18:15:00,27.53,48.2,4.924,277.5,284.4,23736.22291
2017-05-29 18:30:00,27.305,48.915,4.9190000000000005,234.65,241.45,24991.950465
2017-05-29 18:45:00,26.87,49.97,4.919,180.1,196.7,26121.36223
2017-05-29 19:00:00,26.564999999999998,50.25,4.922000000000001,144.3,148.45,27299.071205
2017-05-29 19:15:00,26.19,51.57,4.92,107.1,109.6,29171.51703
2017-05-29 19:30:00,25.72,52.4,4.920999999999999,75.65,76.49,27254.489165
2017-05-29 19:45:00,25.56,52.74,4.918,46.71,46.4,26767.80186
2017-05-29 20:00:00,25.315,54.035,4.9190000000000005,23.11,21.445,27245.201235
2017-05-29 20:15:00,24.78,55.37,4.922,7.24,6.281,27351.08359
2017-05-29 20:30:00,24.505000000000003,55.97,4.9190000000000005,1.6715,1.4175,27209.90712
2017-05-29 20:45:00,24.49,56.44,4.922,0.143,0.159,26975.85139
2017-05-29 21:00:00,23.75,59.99,4.918,0.093,0.07750000000000001,27074.303405
2017-05-29 21:15:00,23.24,62.14,4.914,0.102,0.085,26489.16409
2017-05-29 21:30:00,22.525,64.25999999999999,4.917999999999999,0.075,0.089,26372.13622
2017-05-29 21:45:00,22.14,65.58,4.921,0.059,0.115,26507.73994
2017-05-29 22:00:00,21.740000000000002,66.58,4.9175,0.10200000000000001,0.074,26552.32198
2017-05-29 22:15:00,21.77,66.98,4.923,0.062,0.104,26760.37152
2017-05-29 22:30:00,21.89,66.945,4.922499999999999,0.08399999999999999,0.0905,26641.48607
2017-05-29 22:45:00,21.64,67.44,4.927,0.091,0.059,26136.22291
2017-05-29 23:00:00,21.33,68.465,4.9195,0.086,0.10350000000000001,25604.95356
2017-05-29 23:15:00,21.03,69.58,4.925,0.095,0.078,24921.36223
2017-05-29 23:30:00,20.625,70.8,4.923500000000001,0.0965,0.10200000000000001,24081.733744999998
2017-05-29 23:45:00,20.45,71.8,4.923,0.073,0.096,23338.69969
2017-05-30 0:00:00,20.475,72.19999999999999,4.9254999999999995,0.08399999999999999,0.0945,23060.061915
2017-05-30 0:15:00,20.4,72.8,4.927,0.091,0.089,22517.64706
2017-05-30 0:30:00,20.25,74.3,4.9265,0.10250000000000001,0.07600000000000001,22209.287925
2017-05-30 0:45:00,19.95,76.2,4.926,0.073,0.126,21930.65015
2017-05-30 1:00:00,19.615000000000002,77.05,4.923500000000001,0.066,0.124,21756.037154999998
2017-05-30 1:15:00,19.3,77.9,4.925,0.069,0.089,21570.27864
2017-05-30 1:30:00,18.924999999999997,79.4,4.9239999999999995,0.07100000000000001,0.1055,21477.399380000003
2017-05-30 1:45:00,18.73,80.7,4.924,0.066,0.126,21763.46749
2017-05-30 2:00:00,18.555,81.8,4.9215,0.056499999999999995,0.11649999999999999,22391.331265
2017-05-30 2:15:00,18.42,82.7,4.924,0.062,0.111,22643.96285
2017-05-30 2:30:00,18.534999999999997,83.80000000000001,4.9215,0.0785,0.133,22239.00929
2017-05-30 2:45:00,18.96,84.6,4.924,0.08,0.119,21808.04954
2017-05-30 3:00:00,18.740000000000002,84.85,4.9215,0.058499999999999996,0.14300000000000002,21352.941175
2017-05-30 3:15:00,18.33,85.6,4.921,0.073,0.133,20147.36842
2017-05-30 3:30:00,17.994999999999997,86.1,4.9215,0.0495,0.126,18705.88235
2017-05-30 3:45:00,18.12,86.5,4.921,0.066,0.167,17806.81115
2017-05-30 4:00:00,18.29,86.75,4.920999999999999,0.0605,0.139,17125.077400000002
2017-05-30 4:15:00,18.24,86.9,4.922,0.069,0.111,16614.24149
2017-05-30 4:30:00,18.345,87.85,4.923,0.055,0.14650000000000002,15586.996905
2017-05-30 4:45:00,18.89,88.7,4.919,0.066,0.093,14440.86687
2017-05-30 5:00:00,19.21,88.8,4.921,0.0695,0.137,13874.303404999999
2017-05-30 5:15:00,19.19,89.2,4.922,0.069,0.145,13515.78947
2017-05-30 5:30:00,19.185000000000002,89.6,4.9215,0.073,0.1555,13118.266255
2017-05-30 5:45:00,19.17,90.2,4.919,0.285,0.271,12876.78019
2017-05-30 6:00:00,19.235,90.55000000000001,4.9205,1.2814999999999999,1.0765,13038.390095
2017-05-30 6:15:00,19.18,91.1,4.919,2.267,1.994,13318.88545
2017-05-30 6:30:00,19.14,91.55000000000001,4.918,9.739,7.401999999999999,13302.16718
2017-05-30 6:45:00,19.21,91.8,4.921,22.71,17.49,13374.613
2017-05-30 7:00:00,19.24,91.8,4.919499999999999,51.075,40.61,13740.557275
2017-05-30 7:15:00,19.26,91.8,4.917,105.8,88.2,14273.68421
2017-05-30 7:30:00,19.275,91.85,4.9190000000000005,135.0,114.25,14656.34675
2017-05-30 7:45:00,19.31,91.4,4.917,107.0,84.9,15113.31269
2017-05-30 8:00:00,19.47,90.85,4.9254999999999995,95.5,76.3,15614.86068
2017-05-30 8:15:00,19.61,90.6,4.921,161.7,134.4,16094.11765
2017-05-30 8:30:00,19.71,90.15,4.922000000000001,282.15,242.05,16200.0
2017-05-30 8:45:00,20.16,89.0,4.92,421.7,379.2,16439.62848
2017-05-30 9:00:00,20.665,86.65,4.92,546.4,513.7,16595.665634999998
2017-05-30 9:15:00,21.14,83.5,4.925,561.5,532.5,17126.93498
2017-05-30 9:30:00,21.535,79.05,4.925000000000001,554.0,496.5,17700.928795
2017-05-30 9:45:00,21.75,76.8,4.919,723.0,628.9,18011.14551
2017-05-30 10:00:00,22.09,75.3,4.9205000000000005,664.8,595.65,18568.42105
2017-05-30 10:15:00,22.17,74.7,4.922,759.0,690.9,18999.3808
2017-05-30 10:30:00,22.455,73.44999999999999,4.923,774.5,629.5,19417.337460000002
2017-05-30 10:45:00,22.79,72.4,4.927,795.0,416.1,19757.27554
2017-05-30 11:00:00,23.215,68.28,4.9175,832.5,218.55,20030.340555
2017-05-30 11:15:00,23.67,62.61,4.926,832.0,152.3,20314.55108
2017-05-30 11:30:00,24.07,60.775,4.923,840.0,111.3,20476.16099
2017-05-30 11:45:00,24.54,58.81,4.925,856.0,101.4,20570.89783
2017-05-30 12:00:00,24.625,59.89,4.926,868.5,98.4,20708.359135
2017-05-30 12:15:00,24.48,60.57,4.927,880.0,97.8,20990.71207
2017-05-30 12:30:00,24.455,60.89,4.9254999999999995,889.0,93.0,21122.600619999997
2017-05-30 12:45:00,24.39,59.04,4.926,893.0,90.1,21414.24149
2017-05-30 13:00:00,24.72,59.64,4.922499999999999,895.0,89.15,21746.74923
2017-05-30 13:15:00,25.0,59.14,4.92,895.0,88.5,22160.99071
2017-05-30 13:30:00,25.04,59.42,4.9245,889.5,88.25,22151.702785
2017-05-30 13:45:00,24.94,59.64,4.924,882.0,85.9,21975.2322
2017-05-30 14:00:00,25.165,59.07,4.9225,871.0,87.2,22030.95975
2017-05-30 14:15:00,24.96,60.24,4.92,860.0,90.6,22231.57895
2017-05-30 14:30:00,25.15,59.105000000000004,4.92,847.0,90.9,22263.157895
2017-05-30 14:45:00,25.53,55.7,4.92,824.0,87.0,22116.40867
2017-05-30 15:00:00,25.869999999999997,54.335,4.919499999999999,802.5,91.55000000000001,21895.356034999997
2017-05-30 15:15:00,25.73,54.74,4.924,779.0,126.6,21406.81115
2017-05-30 15:30:00,25.5,55.985,4.9195,597.65,180.7,21579.566565
2017-05-30 15:45:00,25.34,56.2,4.923,672.8,206.8,21525.69659
2017-05-30 16:00:00,25.255000000000003,58.005,4.9195,516.15,191.55,21380.804949999998
2017-05-30 16:15:00,24.71,60.24,4.916,337.2,227.4,21250.77399
2017-05-30 16:30:00,24.185,62.925,4.9175,399.95,244.25,21486.687305
2017-05-30 16:45:00,23.88,64.61,4.919,318.2,221.4,21826.62539
2017-05-30 17:00:00,24.02,64.42500000000001,4.923,356.6,237.0,21665.015480000002
2017-05-30 17:15:00,24.12,64.21,4.923,248.6,195.2,21863.77709
2017-05-30 17:30:00,23.995,65.48,4.922000000000001,326.95000000000005,234.0,22069.96904
2017-05-30 17:45:00,23.97,66.41,4.92,287.2,234.8,22172.13622
2017-05-30 18:00:00,23.89,65.91,4.920999999999999,188.5,153.0,22625.387000000002
2017-05-30 18:15:00,24.1,64.78,4.923,148.8,120.1,23550.4644
2017-05-30 18:30:00,24.275,62.84,4.922499999999999,117.69999999999999,94.25,24640.866869999998
2017-05-30 18:45:00,23.94,63.91,4.92,87.4,71.2,26165.94427
2017-05-30 19:00:00,23.255000000000003,66.195,4.923,69.765,56.22,27856.34675
2017-05-30 19:15:00,22.87,68.95,4.92,63.51,53.5,28989.47368
2017-05-30 19:30:00,22.675,71.55,4.9239999999999995,76.9,65.095,27289.783285
2017-05-30 19:45:00,22.5,72.7,4.919,62.25,60.5,26771.51703
2017-05-30 20:00:00,22.215,73.9,4.923,34.08,30.97,27492.260065000002
2017-05-30 20:15:00,22.04,74.4,4.917,10.27,9.0,27611.14551
2017-05-30 20:30:00,21.9,75.44999999999999,4.9215,2.3865,2.031,27109.597524999997
2017-05-30 20:45:00,21.5,77.4,4.925,0.187,0.174,27339.93808
2017-05-30 21:00:00,21.115000000000002,79.2,4.9190000000000005,0.0675,0.104,27016.718265
2017-05-30 21:15:00,20.91,80.2,4.922,0.048,0.107,26715.78947
2017-05-30 21:30:00,20.905,80.4,4.923500000000001,0.08,0.1095,26331.269350000002
2017-05-30 21:45:00,20.78,80.6,4.923,0.084,0.107,26530.03096
2017-05-30 22:00:00,20.61,81.05000000000001,4.922499999999999,0.064,0.12,26260.681115
2017-05-30 22:15:00,20.57,81.4,4.924,0.062,0.163,26448.29721
2017-05-30 22:30:00,20.245,81.7,4.9215,0.0805,0.1225,26253.250775
2017-05-30 22:45:00,20.14,81.9,4.923,0.08,0.115,26021.05263
2017-05-30 23:00:00,20.21,81.85,4.920999999999999,0.056999999999999995,0.1095,25510.216715000002
2017-05-30 23:15:00,20.59,81.2,4.924,0.073,0.115,25062.5387
2017-05-30 23:30:00,20.405,80.65,4.926,0.068,0.124,24369.659444999998
2017-05-30 23:45:00,20.29,81.4,4.924,0.08,0.089,24074.30341
2017-05-31 0:00:00,20.33,82.35,4.9185,0.062,0.11299999999999999,23548.606815
2017-05-31 0:15:00,20.21,83.8,4.92,0.059,0.152,23178.94737
2017-05-31 0:30:00,19.4,85.0,4.9190000000000005,0.06949999999999999,0.1,22740.557275
2017-05-31 0:45:00,19.01,86.8,4.923,0.055,0.178,22499.07121
2017-05-31 1:00:00,19.775,86.80000000000001,4.9165,0.06,0.1295,22406.19195
2017-05-31 1:15:00,19.82,87.0,4.917,0.062,0.111,22198.14241
2017-05-31 1:30:00,19.619999999999997,87.3,4.919,0.0695,0.11499999999999999,22125.696595
2017-05-31 1:45:00,19.39,87.9,4.916,0.059,0.093,22172.13622
2017-05-31 2:00:00,19.46,88.6,4.917,0.055,0.14250000000000002,23011.764705
2017-05-31 2:15:00,19.48,88.7,4.919,0.055,0.137,23234.67492
2017-05-31 2:30:00,19.174999999999997,88.8,4.9165,0.062,0.14250000000000002,22935.603714999997
2017-05-31 2:45:00,18.97,88.8,4.92,0.055,0.145,22417.33746
2017-05-31 3:00:00,18.854999999999997,88.9,4.9205,0.07150000000000001,0.1185,21728.173375
2017-05-31 3:15:00,18.7,88.8,4.921,0.073,0.119,20351.70279
2017-05-31 3:30:00,18.505,88.9,4.92,0.07450000000000001,0.1185,19025.386995
2017-05-31 3:45:00,18.53,89.1,4.919,0.073,0.107,18063.15789
2017-05-31 4:00:00,18.72,89.1,4.917999999999999,0.051000000000000004,0.1335,17478.018575000002
2017-05-31 4:15:00,18.59,88.8,4.916,0.048,0.122,16781.42415
2017-05-31 4:30:00,18.314999999999998,88.9,4.917,0.07300000000000001,0.124,15880.495355
2017-05-31 4:45:00,18.37,89.2,4.916,0.066,0.107,15076.16099
2017-05-31 5:00:00,18.549999999999997,89.1,4.9165,0.051500000000000004,0.1315,14182.662540000001
2017-05-31 5:15:00,18.56,89.0,4.918,0.048,0.145,13601.23839
2017-05-31 5:30:00,18.495,89.1,4.917,0.0785,0.16699999999999998,13183.281729999999
2017-05-31 5:45:00,18.36,89.1,4.916,0.461,0.319,12947.36842
2017-05-31 6:00:00,18.174999999999997,89.35,4.9185,2.39,1.903,13198.142415
2017-05-31 6:15:00,18.16,89.4,4.918,8.39,6.967,13322.60062
2017-05-31 6:30:00,18.189999999999998,89.5,4.9175,26.400000000000002,21.905,13471.207429999999
2017-05-31 6:45:00,18.35,89.5,4.918,49.68,41.97,13467.49226
2017-05-31 7:00:00,18.445,89.5,4.9165,80.0,66.075,13567.80186
2017-05-31 7:15:00,17.8,89.0,4.917,69.37,56.03,14158.51393
2017-05-31 7:30:00,17.835,88.9,4.9185,96.95,78.25,14717.647055000001
2017-05-31 7:45:00,18.12,88.6,4.918,110.4,93.2,15209.90712
2017-05-31 8:00:00,18.465,88.1,4.917999999999999,159.10000000000002,136.2,15735.603715000001
2017-05-31 8:15:00,18.82,87.7,4.919,336.2,306.8,16016.09907
2017-05-31 8:30:00,19.515,87.3,4.9185,408.45000000000005,371.05,16103.405569999999
2017-05-31 8:45:00,19.79,85.6,4.922,431.3,391.3,16517.64706
2017-05-31 9:00:00,20.3,84.1,4.9215,469.65,420.65,17152.941175
2017-05-31 9:15:00,20.65,81.8,4.92,566.1,525.5,17899.6904
2017-05-31 9:30:00,20.77,79.25,4.9190000000000005,537.6,492.15,18020.433435
2017-05-31 9:45:00,21.26,76.7,4.918,637.7,611.2,18092.87926
2017-05-31 10:00:00,21.634999999999998,74.35,4.920999999999999,673.2,653.15,18351.083590000002
2017-05-31 10:15:00,22.03,72.2,4.92,703.0,677.4,18126.31579
2017-05-31 10:30:00,22.235,70.49000000000001,4.9254999999999995,735.0,648.0,18585.139320000002
2017-05-31 10:45:00,22.78,67.91,4.924,770.0,447.4,20162.2291
2017-05-31 11:00:00,23.509999999999998,64.595,4.9215,795.5,165.14999999999998,20229.10217
2017-05-31 11:15:00,23.94,62.07,4.928,817.0,91.3,20504.02477
2017-05-31 11:30:00,24.340000000000003,60.66,4.920999999999999,838.0,85.3,20632.19814
2017-05-31 11:45:00,24.77,58.61,4.922,854.0,83.5,20760.37152
2017-05-31 12:00:00,25.115000000000002,57.625,4.922000000000001,866.0,86.55000000000001,21239.62848
2017-05-31 12:15:00,25.54,56.51,4.925,873.0,89.0,21547.98762
2017-05-31 12:30:00,25.47,55.39,4.9254999999999995,889.0,78.4,21674.303405
2017-05-31 12:45:00,25.63,52.6,4.924,896.0,72.6,21722.60062
2017-05-31 13:00:00,26.055,50.39,4.9215,895.0,71.285,21475.541794999997
2017-05-31 13:15:00,26.1,47.77,4.918,897.0,67.35,21503.40557
2017-05-31 13:30:00,26.259999999999998,48.035,4.917,888.0,69.675,21661.30031
2017-05-31 13:45:00,25.77,50.91,4.92,882.0,69.58,21544.27245
2017-05-31 14:00:00,25.36,53.25,4.917999999999999,872.0,67.52,21687.3065
2017-05-31 14:15:00,25.05,56.71,4.923,860.0,65.43,21573.99381
2017-05-31 14:30:00,24.985,56.855000000000004,4.9215,842.5,63.42,21592.56966
2017-05-31 14:45:00,25.3,55.67,4.921,823.0,61.63,21440.24768
2017-05-31 15:00:00,25.245,54.02,4.9225,800.5,60.980000000000004,21258.204335000002
2017-05-31 15:15:00,24.69,58.57,4.92,774.0,62.8,21273.06502
2017-05-31 15:30:00,24.53,59.14,4.916,745.0,61.45,21146.749225
2017-05-31 15:45:00,24.75,57.91,4.92,717.0,58.86,21065.01548
2017-05-31 16:00:00,24.47,59.375,4.925000000000001,683.95,57.855,21111.455105
2017-05-31 16:15:00,24.31,59.81,4.919,648.1,56.86,21150.4644
2017-05-31 16:30:00,24.25,59.42,4.922000000000001,604.65,60.235,21319.504645
2017-05-31 16:45:00,24.13,58.27,4.923,546.4,59.72,21417.95666
2017-05-31 17:00:00,24.0,58.99,4.923,522.65,61.325,21566.563465
2017-05-31 17:15:00,24.0,61.07,4.92,480.2,85.5,21826.62539
2017-05-31 17:30:00,23.86,62.61,4.9175,437.1,232.15,22151.702785
2017-05-31 17:45:00,23.68,64.81,4.922,395.5,387.7,22536.22291
2017-05-31 18:00:00,22.990000000000002,68.25,4.919499999999999,352.04999999999995,353.15,23043.343650000003
2017-05-31 18:15:00,22.85,69.01,4.921,286.1,289.0,23661.9195
2017-05-31 18:30:00,22.37,70.075,4.9190000000000005,189.35000000000002,195.64999999999998,24902.786375
2017-05-31 18:45:00,22.12,72.1,4.924,116.1,113.2,26715.78947
2017-05-31 19:00:00,21.939999999999998,73.19999999999999,4.9215,80.69999999999999,78.0,28146.13003
2017-05-31 19:15:00,21.69,75.5,4.915,101.4,102.9,28844.58204
2017-05-31 19:30:00,21.64,76.1,4.9195,62.46,61.515,26583.90093
2017-05-31 19:45:00,21.59,76.3,4.921,41.94,40.77,26310.83591
2017-05-31 20:00:00,21.445,77.35,4.919499999999999,24.049999999999997,22.595,26845.820435
2017-05-31 20:15:00,21.32,77.7,4.055,7.58,6.433,26912.6935
2017-05-31 20:30:00,21.225,78.65,0.0715,1.8525,1.584,26869.96904
2017-05-31 20:45:00,21.02,80.4,0.068,0.187,0.122,27035.29412
2017-05-31 21:00:00,20.810000000000002,81.4,0.0685,0.08,0.096,26695.356034999997
2017-05-31 21:15:00,20.79,81.6,0.067,0.099,0.052,25928.17337
2017-05-31 21:30:00,20.67,82.25,0.069,0.0985,0.0685,25829.72136
2017-05-31 21:45:00,20.56,83.0,0.069,0.066,0.07,26061.9195
2017-05-31 22:00:00,20.415,83.6,0.0695,0.0715,0.10200000000000001,25911.455105
2017-05-31 22:15:00,19.74,84.9,0.074,0.062,0.082,26136.22291
2017-05-31 22:30:00,20.145,85.44999999999999,0.071,0.07150000000000001,0.11449999999999999,26206.811145
2017-05-31 22:45:00,20.24,85.1,0.07,0.069,0.111,25712.6935
2017-05-31 23:00:00,20.325,84.5,0.0725,0.0625,0.14800000000000002,25084.82972
2017-05-31 23:15:00,20.13,84.6,0.073,0.084,0.115,24642.72446
2017-05-31 23:30:00,19.995,85.30000000000001,0.0715,0.0475,0.11299999999999999,24245.201235
2017-05-31 23:45:00,19.96,85.7,0.074,0.055,0.13,23650.77399
2017-06-01 0:00:00,19.935,85.7,0.073,0.0785,0.106,23287.733885
2017-06-01 0:15:00,19.8,85.9,0.073,0.088,0.126,22965.90437
2017-06-01 0:30:00,19.765,85.9,0.07200000000000001,0.0695,0.14600000000000002,22674.012475
2017-06-01 0:45:00,19.63,86.0,0.073,0.059,0.111,22296.0499
2017-06-01 1:00:00,19.53,85.95,0.075,0.0495,0.1295,21998.5447
2017-06-01 1:15:00,19.28,86.0,0.075,0.059,0.119,21820.79002
2017-06-01 1:30:00,19.235,86.35,0.0695,0.058499999999999996,0.159,21961.12266
2017-06-01 1:45:00,19.35,86.4,0.072,0.051,0.152,22247.40125
2017-06-01 2:00:00,19.34,86.25,0.07050000000000001,0.0655,0.14300000000000002,22926.611225
2017-06-01 2:15:00,19.27,86.4,0.075,0.055,0.122,23325.15593
2017-06-01 2:30:00,19.44,86.44999999999999,0.072,0.0455,0.135,22967.77547
2017-06-01 2:45:00,19.68,86.4,0.07,0.066,0.145,22232.43243
2017-06-01 3:00:00,19.705,86.45,0.0695,0.062,0.1375,21641.16424
2017-06-01 3:15:00,19.65,86.8,0.071,0.048,0.096,20499.7921
2017-06-01 3:30:00,19.61,87.0,0.0725,0.07100000000000001,0.11149999999999999,19234.927235
2017-06-01 3:45:00,19.32,87.2,0.072,0.077,0.122,18355.50936
2017-06-01 4:00:00,19.25,87.35,0.0745,0.048,0.106,17696.8815
2017-06-01 4:15:00,19.34,87.3,0.075,0.088,0.063,16959.66736
2017-06-01 4:30:00,19.295,87.05,0.0725,0.056999999999999995,0.14800000000000002,16153.222455000001
2017-06-01 4:45:00,19.3,86.6,0.069,0.08,0.122,15275.67568
